@T,climate ,,,,,
,01.09.2018,41.3790625,43.1834375,-9999,-9999,-9999
,02.09.2018,50.85427083,53.29916667,-9999,-9999,-9999
,03.09.2018,57.3228125,59.82791667,-9999,-9999,-9999
,04.09.2018,51.2046875,53.36145833,-9999,-9999,-9999
,05.09.2018,75.76322917,79.50520833,-9999,-9999,-9999
,06.09.2018,73.1309375,76.90666667,-9999,-9999,-9999
,07.09.2018,68.1003125,71.37833333,-9999,-9999,-9999
,08.09.2018,61.14760417,64.25052083,-9999,-9999,-9999
,09.09.2018,38.73489583,40.56385417,-9999,-9999,-9999
,10.09.2018,22.97666667,23.70770833,-9999,-9999,-9999
,11.09.2018,25.5265625,26.46739583,-9999,-9999,-9999
,12.09.2018,21.32265625,21.96371875,-9999,-9999,-9999
,13.09.2018,18.14590625,18.60961458,-9999,-9999,-9999
,14.09.2018,21.75113542,22.39583333,-9999,-9999,-9999
,15.09.2018,35.1896875,36.50875,-9999,-9999,-9999
,16.09.2018,39.58395833,41.295,-9999,-9999,-9999
,17.09.2018,25.24427083,26.0715625,-9999,-9999,-9999
,18.09.2018,38.6253125,40.27302083,-9999,-9999,-9999
,19.09.2018,58.681875,61.42677083,-9999,-9999,-9999
,20.09.2018,61.47375,64.85489583,-9999,-9999,-9999
,21.09.2018,57.40552083,60.57416667,-9999,-9999,-9999
,22.09.2018,35.68366667,37.42410417,-9999,-9999,-9999
,23.09.2018,18.5621875,19.16447917,-9999,-9999,-9999
,24.09.2018,43.895625,45.97739583,-9999,-9999,-9999
,25.09.2018,43.35020833,45.91875,-9999,-9999,-9999
,26.09.2018,38.0134375,40.1821875,-9999,-9999,-9999
,27.09.2018,23.65572917,24.56270833,-9999,-9999,-9999
,28.09.2018,84.158125,89.3453125,-9999,-9999,-9999
,29.09.2018,63.24427083,67.06229167,-9999,-9999,-9999
,30.09.2018,85.90208333,91.51541667,-9999,-9999,-9999
,01.10.2018,71.83708333,76.32958333,-9999,-9999,-9999
,02.10.2018,50.21072917,52.95479167,-9999,-9999,-9999
,03.10.2018,42.3246875,44.733125,-9999,-9999,-9999
,04.10.2018,67.24635417,71.08489583,-9999,-9999,-9999
,05.10.2018,68.07375,72.2228125,-9999,-9999,-9999
,06.10.2018,68.33333333,72.40229167,-9999,-9999,-9999
,07.10.2018,88.23854167,94.43125,-9999,-9999,-9999
,08.10.2018,86.56375,92.50208333,-9999,-9999,-9999
,09.10.2018,78.3321875,83.59270833,-9999,-9999,-9999
,10.10.2018,79.61895833,84.60979167,-9999,-9999,-9999
,11.10.2018,81.34885417,86.56854167,-9999,-9999,-9999
,12.10.2018,64.20052083,68.82229167,-9999,-9999,-9999
,13.10.2018,55.389375,59.05625,-9999,-9999,-9999
,14.10.2018,71.03239583,76.30260417,-9999,-9999,-9999
,15.10.2018,59.9228125,64.50364583,-9999,-9999,-9999
,16.10.2018,47.71958333,51.29072917,-9999,-9999,-9999
,17.10.2018,57.63270833,61.3478125,-9999,-9999,-9999
,18.10.2018,57.40114583,60.89302083,-9999,-9999,-9999
,19.10.2018,36.19479167,38.63760417,-9999,-9999,-9999
,20.10.2018,38.423125,40.97395833,-9999,-9999,-9999
,21.10.2018,35.86364583,38.09583333,-9999,-9999,-9999
,22.10.2018,45.21114583,47.9646875,-9999,-9999,-9999
,23.10.2018,71.31739583,75.49739583,-9999,-9999,-9999
,24.10.2018,71.42010417,75.90927083,-9999,-9999,-9999
,25.10.2018,36.8246875,39.0753125,-9999,-9999,-9999
,26.10.2018,37.11947917,39.45114583,-9999,-9999,-9999
,27.10.2018,44.921875,47.94052083,-9999,-9999,-9999
,28.10.2018,53.35645833,56.85916667,-9999,-9999,-9999
,29.10.2018,40.73052083,43.46875,-9999,-9999,-9999
,30.10.2018,70.64385417,75.49989583,-9999,-9999,-9999
,31.10.2018,68.32729167,73.04427083,-9999,-9999,-9999
,01.11.2018,49.60145833,53.07125,-9999,-9999,-9999
,02.11.2018,48.13104167,51.368125,-9999,-9999,-9999
,03.11.2018,60.73802083,64.70125,-9999,-9999,-9999
,04.11.2018,63.85291667,68.40510417,-9999,-9999,-9999
,05.11.2018,41.499375,44.5453125,-9999,-9999,-9999
,06.11.2018,44.84677083,48.266875,-9999,-9999,-9999
,07.11.2018,72.91729167,77.79270833,-9999,-9999,-9999
,08.11.2018,69.28333333,74.45489583,-9999,-9999,-9999
,09.11.2018,62.35510417,66.99833333,-9999,-9999,-9999
,10.11.2018,44.93302083,48.53447917,-9999,-9999,-9999
,11.11.2018,78.03572917,83.60697917,-9999,-9999,-9999
,12.11.2018,71.10520833,76.36677083,-9999,-9999,-9999
,13.11.2018,57.07489583,61.32041667,-9999,-9999,-9999
,14.11.2018,45.54822917,48.98208333,-9999,-9999,-9999
,15.11.2018,33.50520833,36.41427083,-9999,-9999,-9999
,16.11.2018,45.1915625,48.45447917,-9999,-9999,-9999
,17.11.2018,85.11635417,91.1909375,-9999,-9999,-9999
,18.11.2018,76.6528125,82.41458333,-9999,-9999,-9999
,19.11.2018,59.6375,64.2390625,-9999,-9999,-9999
,20.11.2018,52.659375,56.57010417,-9999,-9999,-9999
,21.11.2018,36.54333333,39.35270833,-9999,-9999,-9999
,22.11.2018,35.64583333,38.44979167,-9999,-9999,-9999
,23.11.2018,37.86333333,40.6196875,-9999,-9999,-9999
,24.11.2018,58.05677083,62.2546875,-9999,-9999,-9999
,25.11.2018,53.94333333,58.0346875,-9999,-9999,-9999
,26.11.2018,51.8525,55.81354167,-9999,-9999,-9999
,27.11.2018,36.47833333,39.40010417,-9999,-9999,-9999
,28.11.2018,38.01854167,41.15666667,-9999,-9999,-9999
,29.11.2018,70.98958333,75.43895833,-9999,-9999,-9999
,30.11.2018,89.29270833,95.975,-9999,-9999,-9999
,01.12.2018,59.24895833,63.75385417,-9999,-9999,-9999
,02.12.2018,65.91739583,70.5546875,-9999,-9999,-9999
,03.12.2018,76.07583333,81.4178125,-9999,-9999,-9999
,04.12.2018,53.44041667,57.82822917,-9999,-9999,-9999
,05.12.2018,51.9415625,56.33645833,-9999,-9999,-9999
,06.12.2018,78.03927083,83.64708333,-9999,-9999,-9999
,07.12.2018,64.626875,69.49958333,-9999,-9999,-9999
,08.12.2018,57.6590625,62.1371875,-9999,-9999,-9999
,09.12.2018,49.19364583,53.1328125,-9999,-9999,-9999
,10.12.2018,31.55864583,34.40625,-9999,-9999,-9999
,11.12.2018,29.12635417,31.7221875,-9999,-9999,-9999
,12.12.2018,42.51635417,46.16677083,-9999,-9999,-9999
,13.12.2018,38.42375,41.54010417,-9999,-9999,-9999
,14.12.2018,33.5584375,36.323125,-9999,-9999,-9999
,15.12.2018,38.965625,42.33770833,-9999,-9999,-9999
,16.12.2018,35.01239583,37.74864583,-9999,-9999,-9999
,17.12.2018,27.32833333,29.4384375,-9999,-9999,-9999
,18.12.2018,36.69458333,39.64583333,-9999,-9999,-9999
,19.12.2018,43.8053125,46.99114583,-9999,-9999,-9999
,20.12.2018,43.99708333,47.66739583,-9999,-9999,-9999
,21.12.2018,37.97385417,41.40354167,-9999,-9999,-9999
,22.12.2018,57.36052083,61.7575,-9999,-9999,-9999
,23.12.2018,47.96354167,51.78645833,-9999,-9999,-9999
,24.12.2018,45.45166667,49.28041667,-9999,-9999,-9999
,25.12.2018,61.12541667,65.57958333,-9999,-9999,-9999
,26.12.2018,74.54927083,79.9665625,-9999,-9999,-9999
,27.12.2018,52.27177083,56.60864583,-9999,-9999,-9999
,28.12.2018,62.778125,67.81739583,-9999,-9999,-9999
,29.12.2018,56.33822917,61.046875,-9999,-9999,-9999
,30.12.2018,40.86958333,44.50458333,-9999,-9999,-9999
,31.12.2018,59.76520833,58.56546875,-9999,-9999,-9999
,01.01.2019,71.7303125,74.88288136,-9999,-9999,-9999
,02.01.2019,44.87354167,46.41628205,-9999,-9999,-9999
,03.01.2019,35.1290625,38.36229167,-9999,-9999,-9999
,04.01.2019,37.89583333,41.04810526,-9999,-9999,-9999
,05.01.2019,36.756875,39.65916667,-9999,-9999,-9999
,06.01.2019,46.59510417,50.26833333,-9999,-9999,-9999
,07.01.2019,38.54052083,41.683125,-9999,-9999,-9999
,08.01.2019,43.38802083,47.0490625,-9999,-9999,-9999
,09.01.2019,46.87802083,50.86322917,-9999,-9999,-9999
,10.01.2019,35.92114583,33.2795,-9999,-9999,-9999
,11.01.2019,78.28854167,89.06,-9999,-9999,-9999
,12.01.2019,69.85927083,68.91169492,-9999,-9999,-9999
,13.01.2019,61.5778125,60.54409836,-9999,-9999,-9999
,14.01.2019,37.29854167,40.57364583,-9999,-9999,-9999
,15.01.2019,36.55416667,39.720625,-9999,-9999,-9999
,16.01.2019,47.07875,48.97693333,-9999,-9999,-9999
,17.01.2019,47.4690625,42.28213115,-9999,-9999,-9999
,18.01.2019,61.354375,61.92583333,-9999,-9999,-9999
,19.01.2019,53.04979167,48.79901639,-9999,-9999,-9999
,20.01.2019,51.0690625,54.68772727,-9999,-9999,-9999
,21.01.2019,68.98442105,65.978,-9999,-9999,-9999
,22.01.2019,56.47385417,55.02446809,-9999,-9999,-9999
,23.01.2019,51.8725,41.85413043,-9999,-9999,-9999
,24.01.2019,74.0121875,80.07305085,-9999,-9999,-9999
,25.01.2019,56.72416667,60.23034884,-9999,-9999,-9999
,26.01.2019,47.24541667,51.32791667,-9999,-9999,-9999
,27.01.2019,39.445,41.06034483,-9999,-9999,-9999
,28.01.2019,56.66416667,54.68903226,-9999,-9999,-9999
,29.01.2019,60.6771875,65.74863158,-9999,-9999,-9999
,30.01.2019,53.44333333,57.74020833,-9999,-9999,-9999
,31.01.2019,36.12854167,39.30166667,-9999,-9999,-9999
,01.02.2019,36.15614583,39.00947917,-9999,-9999,-9999
,02.02.2019,33.03083333,35.72572917,-9999,-9999,-9999
,03.02.2019,38.02083333,40.9940625,-9999,-9999,-9999
,04.02.2019,58.01333333,62.3578125,-9999,-9999,-9999
,05.02.2019,77.33885417,82.8340625,-9999,-9999,-9999
,06.02.2019,80.4584375,86.7678125,-9999,-9999,-9999
,07.02.2019,68.95489583,75.1396875,-9999,-9999,-9999
,08.02.2019,66.67635417,72.24177083,-9999,-9999,-9999
,09.02.2019,68.4525,73.69041667,-9999,-9999,-9999
,10.02.2019,81.048125,87.01,-9999,-9999,-9999
,11.02.2019,62.9459375,67.72104167,-9999,-9999,-9999
,12.02.2019,31.61041667,34.15833333,-9999,-9999,-9999
,13.02.2019,33.13114583,35.8059375,-9999,-9999,-9999
,14.02.2019,52.25197917,56.45927083,-9999,-9999,-9999
,15.02.2019,59.0271875,63.19104167,-9999,-9999,-9999
,16.02.2019,53.02375,57.095,-9999,-9999,-9999
,17.02.2019,56.24802083,60.97489583,-9999,-9999,-9999
,18.02.2019,69.04208333,74.6271875,-9999,-9999,-9999
,19.02.2019,73.2725,79.04166667,-9999,-9999,-9999
,20.02.2019,48.179375,52.43645833,-9999,-9999,-9999
,21.02.2019,60.435,65.33958333,-9999,-9999,-9999
,22.02.2019,85.14677083,91.23125,-9999,-9999,-9999
,23.02.2019,39.91729167,43.0215625,-9999,-9999,-9999
,24.02.2019,39.93822917,43.050625,-9999,-9999,-9999
,25.02.2019,65.859375,70.54635417,-9999,-9999,-9999
,26.02.2019,68.62,73.559375,-9999,-9999,-9999
,27.02.2019,76.54625,82.01364583,-9999,-9999,-9999
,28.02.2019,65.30385417,70.14510417,-9999,-9999,-9999
,01.03.2019,58.15875,62.2715625,-9999,-9999,-9999
,02.03.2019,78.2984375,84.31354167,-9999,-9999,-9999
,03.03.2019,69.53010417,75.0903125,-9999,-9999,-9999
,04.03.2019,70.4925,76.1571875,-9999,-9999,-9999
,05.03.2019,66.56635417,71.8325,-9999,-9999,-9999
,06.03.2019,73.5,78.8371875,-9999,-9999,-9999
,07.03.2019,87.02760417,93.37916667,-9999,-9999,-9999
,08.03.2019,74.49270833,79.6375,-9999,-9999,-9999
,09.03.2019,44.54260417,47.8740625,-9999,-9999,-9999
,10.03.2019,61.71375,65.92875,-9999,-9999,-9999
,11.03.2019,62.8684375,67.31114583,-9999,-9999,-9999
,12.03.2019,59.90697917,63.72145833,-9999,-9999,-9999
,13.03.2019,80.838125,86.719375,-9999,-9999,-9999
,14.03.2019,54.809375,59.3634375,-9999,-9999,-9999
,15.03.2019,56.24770833,60.6059375,-9999,-9999,-9999
,16.03.2019,55.114375,59.18083333,-9999,-9999,-9999
,17.03.2019,55.64729167,59.66697917,-9999,-9999,-9999
,18.03.2019,63.44302083,67.46177083,-9999,-9999,-9999
,19.03.2019,43.63427083,46.685625,-9999,-9999,-9999
,20.03.2019,38.72927083,41.61854167,-9999,-9999,-9999
,21.03.2019,41.74864583,44.6965625,-9999,-9999,-9999
,22.03.2019,66.31489583,70.71072917,-9999,-9999,-9999
,23.03.2019,67.3490625,72.0803125,-9999,-9999,-9999
,24.03.2019,69.83739583,74.53802083,-9999,-9999,-9999
,25.03.2019,57.38635417,61.54697917,-9999,-9999,-9999
,26.03.2019,47.31802083,50.3546875,-9999,-9999,-9999
,27.03.2019,41.0425,43.66385417,-9999,-9999,-9999
,28.03.2019,68.896875,73.30604167,-9999,-9999,-9999
,29.03.2019,89.34052083,95.93020833,-9999,-9999,-9999
,30.03.2019,65.24864583,70.08177083,-9999,-9999,-9999
,31.03.2019,54.87125,58.796875,-9999,-9999,-9999
,01.04.2019,46.95104167,50.10583333,-9999,-9999,-9999
,02.04.2019,67.1696875,71.77052083,-9999,-9999,-9999
,03.04.2019,67.14979167,71.12166667,-9999,-9999,-9999
,04.04.2019,53.81375,57.208125,-9999,-9999,-9999
,05.04.2019,40.09385417,42.621875,-9999,-9999,-9999
,06.04.2019,38.915625,41.27666667,-9999,-9999,-9999
,07.04.2019,31.03135417,32.90572917,-9999,-9999,-9999
,08.04.2019,28.928125,30.49583333,-9999,-9999,-9999
,09.04.2019,31.90552083,34.05854167,-9999,-9999,-9999
,10.04.2019,82.72489583,88.38552083,-9999,-9999,-9999
,11.04.2019,63.77541667,68.78041667,-9999,-9999,-9999
,12.04.2019,71.37291667,76.11520833,-9999,-9999,-9999
,13.04.2019,77.62166667,82.9025,-9999,-9999,-9999
,14.04.2019,59.66791667,63.6284375,-9999,-9999,-9999
,15.04.2019,50.205,53.57677083,-9999,-9999,-9999
,16.04.2019,67.23322917,71.30583333,-9999,-9999,-9999
,17.04.2019,49.6725,52.44239583,-9999,-9999,-9999
,18.04.2019,47.62104167,50.69416667,-9999,-9999,-9999
,19.04.2019,37.31833333,39.82041667,-9999,-9999,-9999
,20.04.2019,30.8059375,32.73114583,-9999,-9999,-9999
,21.04.2019,55.7971875,59.361875,-9999,-9999,-9999
,22.04.2019,79.03625,83.96864583,-9999,-9999,-9999
,23.04.2019,63.93479167,67.805,-9999,-9999,-9999
,24.04.2019,47.529375,50.28541667,-9999,-9999,-9999
,25.04.2019,45.6625,48.5328125,-9999,-9999,-9999
,26.04.2019,52.68916667,56.07135417,-9999,-9999,-9999
,27.04.2019,57.801875,61.6021875,-9999,-9999,-9999
,28.04.2019,59.23645833,63.09833333,-9999,-9999,-9999
,29.04.2019,72.1265625,77.39583333,-9999,-9999,-9999
,30.04.2019,90.38958333,97.33229167,-9999,-9999,-9999
,01.05.2019,74.55260417,79.93822917,-9999,-9999,-9999
,02.05.2019,58.38729167,62.45875,-9999,-9999,-9999
,03.05.2019,42.95989583,46.06885417,-9999,-9999,-9999
,04.05.2019,41.51375,44.19645833,-9999,-9999,-9999
,05.05.2019,37.198125,39.7321875,-9999,-9999,-9999
,06.05.2019,73.25677083,77.71510417,-9999,-9999,-9999
,07.05.2019,92.34791667,99.27083333,-9999,-9999,-9999
,08.05.2019,80.72541667,86.048125,-9999,-9999,-9999
,09.05.2019,85.4684375,91.66645833,-9999,-9999,-9999
,10.05.2019,71.45072917,76.336875,-9999,-9999,-9999
,11.05.2019,62.48614583,66.74635417,-9999,-9999,-9999
,12.05.2019,49.416875,52.7709375,-9999,-9999,-9999
,13.05.2019,43.11208333,45.98010417,-9999,-9999,-9999
,14.05.2019,41.715625,44.75895833,-9999,-9999,-9999
,15.05.2019,40.34354167,43.03145833,-9999,-9999,-9999
,16.05.2019,42.17729167,45.11364583,-9999,-9999,-9999
,17.05.2019,73.17364583,77.58260417,-9999,-9999,-9999
,18.05.2019,63.93604167,68.62072917,-9999,-9999,-9999
,19.05.2019,72.66583333,77.60208333,-9999,-9999,-9999
,20.05.2019,90.15,96.896875,-9999,-9999,-9999
,21.05.2019,81.01416667,86.87458333,-9999,-9999,-9999
,22.05.2019,65.780625,70.71916667,-9999,-9999,-9999
,23.05.2019,80.9675,86.445,-9999,-9999,-9999
,24.05.2019,52.71270833,56.69895833,-9999,-9999,-9999
,25.05.2019,51.60447917,55.4928125,-9999,-9999,-9999
,26.05.2019,75.97395833,80.25895833,-9999,-9999,-9999
,27.05.2019,75.72614583,80.54,-9999,-9999,-9999
,28.05.2019,78.85885417,83.9828125,-9999,-9999,-9999
,29.05.2019,59.82020833,64.55760417,-9999,-9999,-9999
,30.05.2019,47.67302083,52.00208333,-9999,-9999,-9999
,31.05.2019,54.308125,58.38572917,-9999,-9999,-9999
,01.06.2019,61.68729167,65.69177083,-9999,-9999,-9999
,02.06.2019,66.70770833,71.39489583,-9999,-9999,-9999
,03.06.2019,60.97020833,65.42760417,-9999,-9999,-9999
,04.06.2019,52.93760417,56.94114583,-9999,-9999,-9999
,05.06.2019,57.32729167,61.13833333,-9999,-9999,-9999
,06.06.2019,50.55729167,53.90177083,-9999,-9999,-9999
,07.06.2019,51.57375,54.81416667,-9999,-9999,-9999
,08.06.2019,62.9446875,66.4375,-9999,-9999,-9999
,09.06.2019,52.2171875,55.4190625,-9999,-9999,-9999
,10.06.2019,44.62895833,47.32822917,-9999,-9999,-9999
,11.06.2019,46.51072917,48.9315625,-9999,-9999,-9999
,12.06.2019,51.36322917,54.10416667,-9999,-9999,-9999
,13.06.2019,46.8403125,49.11260417,-9999,-9999,-9999
,14.06.2019,45.0575,47.62072917,-9999,-9999,-9999
,15.06.2019,49.50604167,52.05614583,-9999,-9999,-9999
,16.06.2019,63.26145833,66.41885417,-9999,-9999,-9999
,17.06.2019,74.546875,78.55697917,-9999,-9999,-9999
,18.06.2019,84.06875,89.02927083,-9999,-9999,-9999
,19.06.2019,54.10427083,58.120625,-9999,-9999,-9999
,20.06.2019,54.78541667,58.104375,-9999,-9999,-9999
,21.06.2019,76.36760417,81.19510417,-9999,-9999,-9999
,22.06.2019,80.80291667,86.06541667,-9999,-9999,-9999
,23.06.2019,65.57333333,70.79239583,-9999,-9999,-9999
,24.06.2019,45.36833333,49.38333333,-9999,-9999,-9999
,25.06.2019,40.74447917,44.62604167,-9999,-9999,-9999
,26.06.2019,41.62822917,45.03364583,-9999,-9999,-9999
,27.06.2019,37.531875,40.43833333,-9999,-9999,-9999
,28.06.2019,32.0171875,33.67228125,-9999,-9999,-9999
,29.06.2019,34.341875,35.51416667,-9999,-9999,-9999
,30.06.2019,45.97208333,48.10041667,-9999,-9999,-9999
,01.07.2019,59.53489583,61.97552083,-9999,-9999,-9999
,02.07.2019,61.01979167,64.26625,-9999,-9999,-9999
,03.07.2019,49.43375,51.8371875,-9999,-9999,-9999
,04.07.2019,72.099375,74.81104167,-9999,-9999,-9999
,05.07.2019,71.26072917,73.6146875,-9999,-9999,-9999
,06.07.2019,70.01510417,73.61052083,-9999,-9999,-9999
,07.07.2019,62.3078125,65.7175,-9999,-9999,-9999
,08.07.2019,58.034375,60.88739583,-9999,-9999,-9999
,09.07.2019,41.0234375,42.43114583,-9999,-9999,-9999
,10.07.2019,52.27541667,54.34541667,-9999,-9999,-9999
,11.07.2019,39.38760417,40.64520833,-9999,-9999,-9999
,12.07.2019,31.90479167,33.20708333,-9999,-9999,-9999
,13.07.2019,43.70083333,45.05291667,-9999,-9999,-9999
,14.07.2019,45.47697917,47.133125,-9999,-9999,-9999
,15.07.2019,52.0471875,54.30604167,-9999,-9999,-9999
,16.07.2019,51.66958333,53.35729167,-9999,-9999,-9999
,17.07.2019,40.28333333,41.84125,-9999,-9999,-9999
,18.07.2019,20.07795833,20.25282292,-9999,-9999,-9999
,19.07.2019,17.672625,17.55979167,-9999,-9999,-9999
,20.07.2019,50.08302083,51.59854167,-9999,-9999,-9999
,21.07.2019,66.53270833,68.98125,-9999,-9999,-9999
,22.07.2019,71.85197917,74.50802083,-9999,-9999,-9999
,23.07.2019,56.3378125,58.4190625,-9999,-9999,-9999
,24.07.2019,50.71875,52.54979167,-9999,-9999,-9999
,25.07.2019,45.7315625,47.621875,-9999,-9999,-9999
,26.07.2019,41.37572917,42.88572917,-9999,-9999,-9999
,27.07.2019,52.05729167,53.86322917,-9999,-9999,-9999
,28.07.2019,39.26270833,41.12020833,-9999,-9999,-9999
,29.07.2019,50.34208333,52.05666667,-9999,-9999,-9999
,30.07.2019,46.31614583,47.9884375,-9999,-9999,-9999
,31.07.2019,38.5240625,39.69875,-9999,-9999,-9999
,01.08.2019,57.16552083,59.62760417,-9999,-9999,-9999
,02.08.2019,50.75260417,53.37239583,-9999,-9999,-9999
,03.08.2019,49.2940625,50.7925,-9999,-9999,-9999
,04.08.2019,47.46739583,49.10041667,-9999,-9999,-9999
,05.08.2019,60.42197917,62.70041667,-9999,-9999,-9999
,06.08.2019,51.01104167,53.35260417,-9999,-9999,-9999
,07.08.2019,51.224375,53.0684375,-9999,-9999,-9999
,08.08.2019,69.14760417,71.98125,-9999,-9999,-9999
,09.08.2019,54.23177083,56.61947917,-9999,-9999,-9999
,10.08.2019,45.28052083,47.2159375,-9999,-9999,-9999
,11.08.2019,64.9684375,67.60947917,-9999,-9999,-9999
,12.08.2019,34.6684375,36.19489583,-9999,-9999,-9999
,13.08.2019,53.26125,55.32989583,-9999,-9999,-9999
,14.08.2019,67.324375,70.551875,-9999,-9999,-9999
,15.08.2019,52.2828125,54.65552083,-9999,-9999,-9999
,16.08.2019,62.84333333,65.29635417,-9999,-9999,-9999
,17.08.2019,39.835625,41.5975,-9999,-9999,-9999
,18.08.2019,65.93635417,69.0703125,-9999,-9999,-9999
,19.08.2019,29.77036458,30.62132292,-9999,-9999,-9999
,20.08.2019,43.0695625,44.39644792,-9999,-9999,-9999
,21.08.2019,64.29729167,66.49010417,-9999,-9999,-9999
,22.08.2019,57.27072917,59.4640625,-9999,-9999,-9999
,23.08.2019,55.03635417,57.30260417,-9999,-9999,-9999
,24.08.2019,55.40052083,57.7134375,-9999,-9999,-9999
,25.08.2019,30.32864583,31.46614583,-9999,-9999,-9999
,26.08.2019,48.58583333,50.5978125,-9999,-9999,-9999
,27.08.2019,51.7390625,54.17489583,-9999,-9999,-9999
,28.08.2019,45.62135417,48.00208333,-9999,-9999,-9999
,29.08.2019,32.22110417,33.68997917,-9999,-9999,-9999
,30.08.2019,67.24020833,70.061875,-9999,-9999,-9999
,31.08.2019,60.06958333,62.70885417,-9999,-9999,-9999
,01.09.2019,44.57739583,46.41822917,-9999,-9999,-9999
,02.09.2019,16.60490625,16.85375,-9999,-9999,-9999
,03.09.2019,42.855625,44.06697917,-9999,-9999,-9999
,04.09.2019,54.22114583,56.523125,-9999,-9999,-9999
,05.09.2019,31.3596875,32.50614583,-9999,-9999,-9999
,06.09.2019,68.5425,71.5775,-9999,-9999,-9999
,07.09.2019,47.45833333,49.69104167,-9999,-9999,-9999
,08.09.2019,72.305,75.7646875,-9999,-9999,-9999
,09.09.2019,66.7225,70.21625,-9999,-9999,-9999
,10.09.2019,57.18260417,59.46645833,-9999,-9999,-9999
,11.09.2019,64.6090625,67.30979167,-9999,-9999,-9999
,12.09.2019,36.44864583,38.21177083,-9999,-9999,-9999
,13.09.2019,38.8684375,40.84416667,-9999,-9999,-9999
,14.09.2019,30.34510417,31.68145833,-9999,-9999,-9999
,15.09.2019,33.505625,35.0225,-9999,-9999,-9999
,16.09.2019,30.14354167,31.45291667,-9999,-9999,-9999
,17.09.2019,36.57697917,38.3853125,-9999,-9999,-9999
,18.09.2019,41.60239583,43.985625,-9999,-9999,-9999
,19.09.2019,50.05791667,52.1115625,-9999,-9999,-9999
,20.09.2019,48.42697917,50.47395833,-9999,-9999,-9999
,21.09.2019,42.83427083,44.94270833,-9999,-9999,-9999
,22.09.2019,49.27416667,52.04927083,-9999,-9999,-9999
,23.09.2019,33.47614583,35.22322917,-9999,-9999,-9999
,24.09.2019,19.70416667,20.204375,-9999,-9999,-9999
,25.09.2019,44.65645833,46.58302083,-9999,-9999,-9999
,26.09.2019,50.98791667,53.3403125,-9999,-9999,-9999
,27.09.2019,64.92135417,68.69864583,-9999,-9999,-9999
,28.09.2019,74.4959375,78.7865625,-9999,-9999,-9999
,29.09.2019,53.51260417,56.73145833,-9999,-9999,-9999
,30.09.2019,63.9728125,67.16489583,-9999,-9999,-9999
,01.10.2019,89.8875,95.85,-9999,-9999,-9999
,02.10.2019,77.74395833,82.80635417,-9999,-9999,-9999
,03.10.2019,58.99833333,62.72645833,-9999,-9999,-9999
,04.10.2019,62.02708333,65.61666667,-9999,-9999,-9999
,05.10.2019,23.65895833,25.06708333,-9999,-9999,-9999
,06.10.2019,31.3240625,33.37541667,-9999,-9999,-9999
,07.10.2019,30.23479167,32.17604167,-9999,-9999,-9999
,08.10.2019,17.09595833,18.03016667,-9999,-9999,-9999
,09.10.2019,38.09819792,40.45994792,-9999,-9999,-9999
,10.10.2019,65.31427083,69.83864583,-9999,-9999,-9999
,11.10.2019,52.90239583,56.94385417,-9999,-9999,-9999
,12.10.2019,38.74875,41.78864583,-9999,-9999,-9999
,13.10.2019,26.58682292,28.39705208,-9999,-9999,-9999
,14.10.2019,20.7296875,22.05979167,-9999,-9999,-9999
,15.10.2019,51.91229167,55.490625,-9999,-9999,-9999
,16.10.2019,38.65041667,41.26572917,-9999,-9999,-9999
,17.10.2019,21.33354167,22.71578125,-9999,-9999,-9999
,18.10.2019,30.251875,32.18052083,-9999,-9999,-9999
,19.10.2019,32.3259375,34.7171875,-9999,-9999,-9999
,20.10.2019,38.72645833,41.42552083,-9999,-9999,-9999
