@T,climate ,,,,,,,,
name,srad,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,21.11.2001 ,,,,,,,,
date_end,31.01.2020,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,
,,,,,,,,,
tres,d ,,,,,,,,
unit,MJ/m2,,,,,,,,
,,,,,,,,,
@H,date,srad[0],srad[1],srad[2],srad[3],srad[4],srad[5],srad[6],srad[7]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult,COAGMETARDEC,COAGMETGreeley,MissDataFill
ID,-,1,2,3,4,5,6,7,8
elevation,-,1584.435,1584.867,1571,1571,1497,1558,1427,1427
x,-,513609.867,513537.822,512615,512615,523701,500000,530627,530627
,21.02.2017,-9999,-9999,-9999,-9999,6.43,-9999,16.49,-9999
,22.02.2017,-9999,-9999,-9999,-9999,11.77,-9999,15.07,-9999
,23.02.2017,-9999,-9999,-9999,-9999,0.019,-9999,6.411,-9999
,24.02.2017,-9999,-9999,-9999,-9999,0.076,-9999,9.3,-9999
,25.02.2017,-9999,-9999,-9999,-9999,0.057,-9999,13.57,-9999
,26.02.2017,-9999,-9999,-9999,-9999,0.126,-9999,17.57,-9999
,27.02.2017,-9999,-9999,-9999,-9999,8.37,-9999,16.99,-9999
,28.02.2017,-9999,-9999,-9999,-9999,8.44,-9999,8.66,-9999
,01.03.2017,-9999,-9999,-9999,-9999,17.05,-9999,17.45,-9999
,02.03.2017,-9999,-9999,-9999,-9999,16.74,-9999,18.08,-9999
,03.03.2017,-9999,-9999,-9999,-9999,7.06,-9999,11.71,-9999
,04.03.2017,-9999,-9999,-9999,-9999,5.381,-9999,16.2,-9999
,05.03.2017,-9999,-9999,-9999,-9999,2.098,-9999,12.33,-9999
,06.03.2017,-9999,-9999,-9999,-9999,0.026,-9999,16.6,-9999
,07.03.2017,-9999,-9999,-9999,-9999,4.937,-9999,18.71,-9999
,08.03.2017,-9999,-9999,-9999,-9999,4.924,-9999,16.84,-9999
,09.03.2017,-9999,-9999,-9999,-9999,0.121,-9999,18.3,-9999
,10.03.2017,-9999,-9999,-9999,-9999,3.517,-9999,16.38,-9999
,11.03.2017,-9999,-9999,-9999,-9999,0.04,-9999,9.46,-9999
,12.03.2017,-9999,-9999,-9999,-9999,11.12,-9999,14.28,-9999
,13.03.2017,-9999,-9999,-9999,-9999,3.446,-9999,11.59,-9999
,14.03.2017,-9999,-9999,-9999,-9999,4.518,-9999,16.86,-9999
,15.03.2017,-9999,-9999,-9999,-9999,1.12,-9999,20.84,-9999
,16.03.2017,-9999,-9999,-9999,-9999,0.007,-9999,16.77,-9999
,17.03.2017,-9999,-9999,-9999,-9999,0.006,-9999,17.68,-9999
,18.03.2017,-9999,-9999,-9999,-9999,0.008,-9999,20.66,-9999
,19.03.2017,-9999,-9999,-9999,-9999,0.002,-9999,15.71,-9999
,20.03.2017,-9999,-9999,-9999,-9999,0.002,-9999,13.35,-9999
,21.03.2017,-9999,-9999,-9999,-9999,0.002,-9999,15.3,-9999
,22.03.2017,-9999,-9999,-9999,-9999,0.005,-9999,17.6,-9999
,23.03.2017,-9999,-9999,-9999,-9999,0.003,-9999,20.91,-9999
,24.03.2017,-9999,-9999,-9999,-9999,0.001,-9999,13.04,-9999
,25.03.2017,-9999,-9999,-9999,-9999,0.008,-9999,17.8,-9999
,26.03.2017,-9999,-9999,-9999,-9999,0.029,-9999,7.094,-9999
,27.03.2017,-9999,-9999,-9999,-9999,0.013,-9999,17.51,-9999
,28.03.2017,-9999,-9999,-9999,-9999,0.004,-9999,2.959,-9999
,29.03.2017,-9999,-9999,-9999,-9999,0.012,-9999,17.05,-9999
,30.03.2017,-9999,-9999,-9999,-9999,0.005,-9999,17.15,-9999
,31.03.2017,-9999,-9999,-9999,-9999,0.001,-9999,2.201,-9999
,01.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,7.238,-9999
,02.04.2017,-9999,-9999,-9999,-9999,0.003,-9999,17.27,-9999
,03.04.2017,-9999,-9999,-9999,-9999,0.004,-9999,19.68,-9999
,04.04.2017,-9999,-9999,-9999,-9999,0.003,-9999,14.66,-9999
,05.04.2017,-9999,-9999,-9999,-9999,6.88,-9999,24.83,-9999
,06.04.2017,-9999,-9999,-9999,-9999,0.033,-9999,24.6,-9999
,07.04.2017,-9999,-9999,-9999,-9999,0.006,-9999,20.3,-9999
,08.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,19.08,-9999
,09.04.2017,-9999,-9999,-9999,-9999,0.002,-9999,21.11,-9999
,10.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,25.37,-9999
,11.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,22.08,-9999
,12.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,25.42,-9999
,13.04.2017,-9999,-9999,-9999,-9999,0.001,-9999,24.87,-9999
,14.04.2017,-9999,-9999,-9999,-9999,0,-9999,20.77,-9999
,15.04.2017,-9999,-9999,-9999,-9999,24.91,-9999,24.27,-9999
,16.04.2017,-9999,-9999,-9999,-9999,25.02,-9999,24.91,-9999
,17.04.2017,-9999,-9999,-9999,-9999,16.73,-9999,16.36,-9999
,18.04.2017,-9999,-9999,-9999,-9999,20.97,-9999,19.45,-9999
,19.04.2017,-9999,-9999,-9999,-9999,24.76,-9999,24.03,-9999
,20.04.2017,-9999,-9999,-9999,-9999,20.52,-9999,19.14,-9999
,21.04.2017,-9999,-9999,-9999,-9999,10.91,-9999,8.85,-9999
,22.04.2017,-9999,-9999,-9999,-9999,21.7,-9999,22.16,-9999
,23.04.2017,-9999,-9999,-9999,-9999,19.93,-9999,19.02,-9999
,24.04.2017,-9999,-9999,-9999,-9999,17.07,-9999,18.44,-9999
,25.04.2017,-9999,-9999,-9999,-9999,20.49,-9999,20.88,-9999
,26.04.2017,-9999,-9999,-9999,-9999,24.57,-9999,25.37,-9999
,27.04.2017,-9999,-9999,-9999,-9999,11.75,-9999,11.7,-9999
,28.04.2017,-9999,-9999,-9999,-9999,15.33,-9999,18.21,-9999
,29.04.2017,-9999,-9999,-9999,-9999,11.23,-9999,8.61,-9999
,30.04.2017,-9999,-9999,-9999,-9999,27.79,-9999,27.69,-9999
,01.05.2017,-9999,-9999,-9999,-9999,17.83,-9999,24.17,-9999
,02.05.2017,-9999,-9999,-9999,-9999,19.36,-9999,20.13,-9999
,03.05.2017,-9999,-9999,-9999,-9999,24.36,-9999,22.11,-9999
,04.05.2017,-9999,-9999,-9999,-9999,29.08,-9999,28.76,-9999
,05.05.2017,-9999,-9999,-9999,-9999,29.35,-9999,28.87,-9999
,06.05.2017,-9999,-9999,-9999,-9999,29.22,-9999,28.01,-9999
,07.05.2017,-9999,-9999,-9999,-9999,20.25,-9999,20.67,-9999
,08.05.2017,-9999,-9999,-9999,-9999,17.66,-9999,16.95,-9999
,09.05.2017,-9999,-9999,-9999,-9999,9.05,-9999,10.57,-9999
,10.05.2017,-9999,-9999,-9999,-9999,4.635,-9999,4.283,-9999
,11.05.2017,-9999,-9999,-9999,-9999,30.59,-9999,37.1,-9999
,12.05.2017,-9999,-9999,-9999,-9999,29.83,-9999,29.75,-9999
,13.05.2017,-9999,-9999,-9999,-9999,27.5,-9999,28.64,-9999
,14.05.2017,-9999,-9999,-9999,-9999,28.43,-9999,28.47,-9999
,15.05.2017,-9999,-9999,-9999,-9999,23.92,-9999,25.95,-9999
,16.05.2017,-9999,-9999,-9999,-9999,17.86,-9999,14.78,-9999
,17.05.2017,-9999,-9999,-9999,-9999,25.88,-9999,25.94,-9999
,18.05.2017,-9999,-9999,-9999,-9999,4.067,-9999,3.515,-9999
,19.05.2017,-9999,-9999,-9999,-9999,12.22,-9999,9.97,-9999
,20.05.2017,-9999,-9999,-9999,-9999,25.98,-9999,23.96,-9999
,21.05.2017,-9999,-9999,-9999,-9999,22.66,-9999,22.24,-9999
,22.05.2017,-9999,-9999,-9999,-9999,18.25,-9999,19.02,-9999
,23.05.2017,-9999,-9999,-9999,-9999,22.58,-9999,21.99,-9999
,24.05.2017,-9999,-9999,-9999,-9999,31.16,-9999,30.66,-9999
,25.05.2017,-9999,-9999,-9999,-9999,9.94,-9999,12.92,-9999
,26.05.2017,-9999,-9999,-9999,-9999,25.75,-9999,23.78,-9999
,27.05.2017,-9999,-9999,-9999,-9999,13.13,-9999,9.47,-9999
,28.05.2017,-9999,-9999,-9999,-9999,23.22,-9999,24.99,-9999
,29.05.2017,-9999,-9999,-9999,-9999,23.71,-9999,25.87,-9999
,30.05.2017,-9999,-9999,-9999,-9999,29.86,-9999,29.92,-9999
,31.05.2017,-9999,-9999,-9999,-9999,27.4,-9999,28.53,-9999
,01.06.2017,-9999,-9999,-9999,-9999,24.38,-9999,24.75,-9999
,02.06.2017,-9999,-9999,-9999,-9999,17.24,-9999,21.68,-9999
,03.06.2017,-9999,-9999,-9999,-9999,30.39,-9999,28.89,-9999
,04.06.2017,-9999,-9999,-9999,-9999,30.55,-9999,30.74,-9999
,05.06.2017,-9999,-9999,-9999,-9999,21.71,-9999,23.98,-9999
,06.06.2017,-9999,-9999,-9999,-9999,24.45,-9999,24.65,-9999
,07.06.2017,-9999,-9999,-9999,-9999,25.24,-9999,27.17,-9999
,08.06.2017,-9999,-9999,-9999,-9999,26.43,-9999,27.63,-9999
,09.06.2017,-9999,-9999,-9999,-9999,29.03,-9999,30.73,-9999
,10.06.2017,-9999,-9999,-9999,-9999,28.37,-9999,27.28,-9999
,11.06.2017,-9999,-9999,-9999,-9999,25.67,-9999,25.35,-9999
,12.06.2017,-9999,-9999,-9999,-9999,19.39,-9999,21.07,-9999
,13.06.2017,-9999,-9999,-9999,-9999,27.3,-9999,28.26,-9999
,14.06.2017,-9999,-9999,-9999,-9999,29.46,-9999,27.4,-9999
,15.06.2017,-9999,-9999,-9999,-9999,26.41,-9999,27.15,-9999
,16.06.2017,-9999,-9999,-9999,-9999,27.87,-9999,27.4,-9999
,17.06.2017,-9999,-9999,-9999,-9999,16.64,-9999,16.63,-9999
,18.06.2017,-9999,-9999,-9999,-9999,28.06,-9999,29.47,-9999
,19.06.2017,-9999,-9999,-9999,-9999,29.19,-9999,28.97,-9999
,20.06.2017,-9999,-9999,-9999,-9999,26.02,-9999,27.31,-9999
,21.06.2017,-9999,-9999,-9999,-9999,26.71,-9999,28.49,-9999
,22.06.2017,-9999,-9999,-9999,-9999,26.7,-9999,21.9,-9999
,23.06.2017,-9999,-9999,-9999,-9999,21.62,-9999,20.22,-9999
,24.06.2017,-9999,-9999,-9999,-9999,27.32,-9999,24.98,-9999
,25.06.2017,-9999,-9999,-9999,-9999,22.06,-9999,18.17,-9999
,26.06.2017,-9999,-9999,-9999,-9999,30.44,-9999,29.57,-9999
,27.06.2017,-9999,-9999,-9999,-9999,26.14,-9999,28.45,-9999
,28.06.2017,-9999,-9999,-9999,-9999,22.14,-9999,23.28,-9999
,29.06.2017,-9999,-9999,-9999,-9999,18.27,28.82,18.93,-9999
,30.06.2017,-9999,-9999,-9999,-9999,27.62,26.92,27.53,-9999
,01.07.2017,-9999,-9999,-9999,-9999,31.16,30.05,30.8,-9999
,02.07.2017,-9999,-9999,-9999,-9999,21.77,19.08,22.69,-9999
,03.07.2017,-9999,-9999,-9999,-9999,24.02,21.56,23.28,-9999
,04.07.2017,-9999,-9999,-9999,-9999,24.52,24.91,25.87,-9999
,05.07.2017,-9999,-9999,-9999,-9999,30.28,28.84,29.74,-9999
,06.07.2017,-9999,-9999,-9999,-9999,23.26,20.59,23.31,-9999
,07.07.2017,-9999,-9999,-9999,-9999,21.95,22.27,23.95,-9999
,08.07.2017,-9999,-9999,-9999,-9999,26.26,26.16,28.63,-9999
,09.07.2017,-9999,-9999,-9999,-9999,24.72,22.87,25.17,-9999
,10.07.2017,-9999,-9999,-9999,-9999,21.43,19.19,21.95,-9999
,11.07.2017,-9999,-9999,-9999,-9999,21.27,20.76,21.09,-9999
,12.07.2017,-9999,-9999,-9999,-9999,7.91,8.55,7.475,-9999
,13.07.2017,-9999,-9999,-9999,-9999,28.31,27.57,28.71,-9999
,14.07.2017,-9999,-9999,-9999,-9999,29.4,28.45,28.94,-9999
,15.07.2017,-9999,-9999,-9999,-9999,21.33,20.77,20.95,-9999
,16.07.2017,-9999,-9999,-9999,-9999,29.27,27.81,29.04,-9999
,17.07.2017,-9999,-9999,-9999,-9999,25.57,22.84,25.91,-9999
,18.07.2017,-9999,-9999,-9999,-9999,26.88,25.02,24,-9999
,19.07.2017,-9999,-9999,-9999,-9999,24.15,20.47,34.94,-9999
,20.07.2017,-9999,-9999,-9999,-9999,25.56,22.48,25.11,-9999
,21.07.2017,-9999,-9999,-9999,-9999,22.99,17.84,22,-9999
,22.07.2017,-9999,-9999,-9999,-9999,26.14,25.01,25.94,-9999
,23.07.2017,-9999,-9999,-9999,-9999,24.54,22.36,25.13,-9999
,24.07.2017,-9999,-9999,-9999,-9999,26.18,23.78,27.2,-9999
,25.07.2017,-9999,-9999,-9999,-9999,12.71,10.85,14.72,-9999
,26.07.2017,-9999,-9999,-9999,-9999,15.52,11.81,16.66,-9999
,27.07.2017,-9999,-9999,-9999,-9999,24.72,21.79,23.79,-9999
,28.07.2017,-9999,-9999,-9999,-9999,23.98,23.6,24.51,-9999
,29.07.2017,-9999,-9999,-9999,-9999,11.87,10.04,13.61,-9999
,30.07.2017,-9999,-9999,-9999,-9999,20.22,18.09,22.71,-9999
,31.07.2017,-9999,-9999,-9999,-9999,27.28,19.26,27.07,-9999
,01.08.2017,-9999,-9999,-9999,-9999,26.57,22.95,26.94,-9999
,02.08.2017,-9999,-9999,-9999,-9999,19.12,17.04,20.06,-9999
,03.08.2017,-9999,-9999,-9999,-9999,14.29,11.12,14.53,-9999
,04.08.2017,-9999,-9999,-9999,-9999,21.67,19.09,23.16,-9999
,05.08.2017,-9999,-9999,-9999,-9999,17.3,14.84,19.65,-9999
,06.08.2017,-9999,-9999,-9999,-9999,12.79,8.43,15.31,-9999
,07.08.2017,-9999,-9999,-9999,-9999,7.05,5.128,8.84,-9999
,08.08.2017,-9999,-9999,-9999,-9999,14.87,14.82,14.34,-9999
,09.08.2017,-9999,-9999,-9999,-9999,18.88,14.04,18.7,-9999
,10.08.2017,-9999,-9999,-9999,-9999,17.12,12.79,17.39,-9999
,11.08.2017,-9999,-9999,-9999,-9999,20.31,16.06,20.31,-9999
,12.08.2017,-9999,-9999,-9999,-9999,19.13,16.1,18.12,-9999
,13.08.2017,-9999,-9999,-9999,-9999,20.03,16.37,21.16,-9999
,14.08.2017,-9999,-9999,-9999,-9999,18.45,16.27,21.17,-9999
,15.08.2017,-9999,-9999,-9999,-9999,21.41,16.84,23.5,-9999
,16.08.2017,-9999,-9999,-9999,-9999,22.88,18.3,23.25,-9999
,17.08.2017,23.0899842,24.93234,-9999,-9999,22.97,16.98,23.41,-9999
,18.08.2017,27.0877419,28.6462017,-9999,-9999,25.58,22.05,25.78,-9999
,19.08.2017,27.0768438,27.6281541,-9999,-9999,25.55,22.17,25.51,-9999
,20.08.2017,20.7731664,21.0559509,-9999,-9999,18.44,16.67,21.37,-9999
,21.08.2017,21.4133859,21.6308367,-9999,-9999,20.58,17.25,20.89,-9999
,22.08.2017,16.6703598,16.7301081,-9999,-9999,16.81,12.36,18.24,-9999
,23.08.2017,17.8496388,18.6511221,-9999,-9999,18.57,14.74,17.58,-9999
,24.08.2017,18.1703565,18.7867611,-9999,-9999,18.61,15.19,18.64,-9999
,25.08.2017,24.9579828,25.8575193,-9999,-9999,24.63,19.08,22.13,-9999
,26.08.2017,25.169625,26.0541261,-9999,-9999,24.76,19.52,24.25,-9999
,27.08.2017,23.9105025,24.6892284,-9999,-9999,24.02,20.11,23.03,-9999
,28.08.2017,24.5183571,25.4166723,-9999,-9999,24.32,19.98,23.37,-9999
,29.08.2017,23.7603726,24.5258928,-9999,-9999,24.51,19.36,23.29,-9999
,30.08.2017,19.1320848,19.9535211,-9999,-9999,19.21,16.72,18.78,-9999
,31.08.2017,12.6279135,13.1597424,-9999,-9999,13.19,10.22,14.45,-9999
,01.09.2017,21.0801213,21.9099222,-9999,-9999,21.77,17.43,20.48,-9999
,02.09.2017,22.7124711,23.4906831,-9999,-9999,22.68,18.38,21.68,-9999
,03.09.2017,24.2225892,25.0677738,-9999,-9999,24.1,19.9,22.99,-9999
,04.09.2017,19.4577345,20.0774718,-9999,-9999,19.56,16.23,18.67,-9999
,05.09.2017,20.0259702,20.5006536,-9999,-9999,20.53,16.24,19.13,-9999
,06.09.2017,22.6332558,23.5357587,-9999,-9999,22.45,18.62,21.75,-9999
,07.09.2017,19.2053934,19.7779788,-9999,-9999,19.69,16.25,25.09,-9999
,08.09.2017,16.1413263,16.7304069,-9999,-9999,15.86,13.35,15.4,-9999
,09.09.2017,15.9201153,16.6347189,-9999,-9999,18.55,12.52,16.42,-9999
,10.09.2017,17.2081296,17.980929,-9999,-9999,17.94,12.73,18.1,-9999
,11.09.2017,16.8362244,17.1355419,-9999,-9999,17.27,11.51,14.86,-9999
,12.09.2017,21.8334096,22.7771361,-9999,-9999,21.73,18.11,20.89,-9999
,13.09.2017,14.7230802,15.3261063,-9999,-9999,17.27,13.78,14.19,-9999
,14.09.2017,18.4068693,19.1659023,-9999,-9999,19.53,10.79,17.92,-9999
,15.09.2017,19.7959428,20.6616735,-9999,-9999,20.53,16.32,20.1,-9999
,16.09.2017,12.560409,12.7332612,-9999,-9999,12.65,11.27,14.04,-9999
,17.09.2017,18.4694508,19.1554956,-9999,-9999,19.19,14.59,19.01,-9999
,18.09.2017,21.6199098,22.5026505,-9999,-9999,21.4,18.17,21.02,-9999
,19.09.2017,18.9615132,19.4169402,-9999,-9999,17.57,16.35,16.76,-9999
,20.09.2017,20.9125908,21.7565586,-9999,-9999,20.75,17.62,20.22,-9999
,21.09.2017,21.6832572,22.6279134,-9999,-9999,21.47,18.24,20.6,-9999
,22.09.2017,15.6112353,16.6381551,-9999,-9999,15.22,12.96,15.85,-9999
,23.09.2017,4.1820228,4.241322,-9999,-9999,3.592,4.296,3.32,-9999
,24.09.2017,3.7377423,3.7930455,-9999,-9999,4.297,4.022,4.483,-9999
,25.09.2017,14.3032275,14.5246311,-9999,-9999,13.28,12.49,13.44,-9999
,26.09.2017,14.4429048,15.1838271,-9999,-9999,20.18,15.1,16.83,-9999
,27.09.2017,5.1629184,5.1557373,-9999,-9999,6.305,3.648,6.695,-9999
,28.09.2017,9.4854465,9.4357107,-9999,-9999,10.63,3.903,11.98,-9999
,29.09.2017,9.0654453,9.2057319,-9999,-9999,12.59,7.08,12.76,-9999
,30.09.2017,11.0191734,11.4108777,-9999,-9999,10.17,9.35,8.58,-9999
,01.10.2017,7.1577054,7.2568314,-9999,-9999,8.82,4.816,9.13,-9999
,02.10.2017,2.0738385,2.0738394,-9999,-9999,2.339,1.574,2.397,-9999
,03.10.2017,15.1594605,15.5206035,-9999,-9999,17.36,10.58,15.82,-9999
,04.10.2017,8.3475288,8.2801134,-9999,-9999,9.16,8.54,9.71,-9999
,05.10.2017,18.3354246,19.2020409,-9999,-9999,17.92,14.86,15.86,-9999
,06.10.2017,15.0144723,15.8451012,-9999,-9999,16.54,13.45,14.93,-9999
,07.10.2017,16.649793,17.6016924,-9999,-9999,16.2,14.57,16.3,-9999
,08.10.2017,17.6677857,18.4673934,-9999,-9999,17.61,14.64,16.87,-9999
,09.10.2017,9.1366758,9.3183291,-9999,-9999,6.603,6.292,6.285,-9999
,10.10.2017,18.2341881,19.0837503,-9999,-9999,18.04,15.36,16.47,-9999
,11.10.2017,15.3940698,15.9111819,-9999,-9999,17.57,12.49,15.85,-9999
,12.10.2017,17.2447614,18.1162503,-9999,-9999,17.19,14.74,16.68,-9999
,13.10.2017,16.5375495,17.3213235,-9999,-9999,15.69,13.69,14.69,-9999
,14.10.2017,17.0957142,17.9234064,-9999,-9999,15.99,12.94,15.88,-9999
,15.10.2017,17.0108136,17.8275186,-9999,-9999,16.84,14.26,16.41,-9999
,16.10.2017,15.7777398,16.2679896,-9999,-9999,-9999,-9999,-9999,-9999
,17.10.2017,16.8074262,17.6692284,-9999,-9999,-9999,-9999,-9999,-9999
,18.10.2017,16.4709936,17.2546407,-9999,-9999,-9999,-9999,-9999,-9999
,19.10.2017,13.3058745,14.081706,-9999,-9999,-9999,-9999,-9999,-9999
,20.10.2017,14.5801683,15.3801891,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.2017,15.9835626,16.7933466,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.2017,14.1131178,14.8220289,-9999,-9999,-9999,-9999,-9999,-9999
,23.10.2017,13.8627621,14.3838423,-9999,-9999,-9999,-9999,-9999,-9999
,24.10.2017,14.4803178,15.1598313,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.2017,15.4573758,16.2565569,-9999,-9999,-9999,-9999,-9999,-9999
,26.10.2017,7.2551421,7.562664,-9999,-9999,-9999,-9999,-9999,-9999
,27.10.2017,12.1842882,12.6507951,-9999,-9999,-9999,-9999,-9999,-9999
,28.10.2017,6.4019106,6.3971415,-9999,-9999,-9999,-9999,-9999,-9999
,29.10.2017,13.6751112,14.490621,-9999,-9999,-9999,-9999,-9999,-9999
,30.10.2017,4.3270209,4.3242903,-9999,-9999,-9999,-9999,-9999,-9999
,31.10.2017,10.5739272,10.774827,-9999,-9999,-9999,-9999,-9999,-9999
,01.11.2017,10.2519432,10.7107659,-9999,-9999,-9999,-9999,-9999,-9999
,02.11.2017,3.0223485,3.0079278,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.2017,10.0883799,10.4195817,-9999,-9999,-9999,-9999,-9999,-9999
,04.11.2017,13.2959583,14.0059584,-9999,-9999,-9999,-9999,-9999,-9999
,05.11.2017,3.5075709,3.3717465,-9999,-9999,-9999,-9999,-9999,-9999
,06.11.2017,6.2769591,6.1348743,-9999,-9999,-9999,-9999,-9999,-9999
,07.11.2017,7.0116615,7.1642457,-9999,-9999,-9999,-9999,-9999,-9999
,08.11.2017,9.9650412,9.9297243,-9999,-9999,-9999,-9999,-9999,-9999
,09.11.2017,9.5145282,9.8971794,-9999,-9999,-9999,-9999,-9999,-9999
,10.11.2017,9.4200012,9.8441244,-9999,-9999,-9999,-9999,-9999,-9999
,11.11.2017,11.8050129,12.3581025,-9999,-9999,-9999,-9999,-9999,-9999
,12.11.2017,11.5703469,12.2377653,-9999,-9999,-9999,-9999,-9999,-9999
,13.11.2017,11.9507202,12.4785405,-9999,-9999,-9999,-9999,-9999,-9999
,14.11.2017,7.7632317,7.9946559,-9999,-9999,-9999,-9999,-9999,-9999
,15.11.2017,11.0837745,11.753406,-9999,-9999,-9999,-9999,-9999,-9999
,16.11.2017,6.9970842,7.3989261,-9999,-9999,-9999,-9999,-9999,-9999
,17.11.2017,9.4325445,10.0973961,-9999,-9999,-9999,-9999,-9999,-9999
,18.11.2017,11.7180639,12.1541292,-9999,-9999,-9999,-9999,-9999,-9999
,19.11.2017,9.3926844,9.9796923,-9999,-9999,-9999,-9999,-9999,-9999
,20.11.2017,10.244448,10.3507047,-9999,-9999,-9999,-9999,-9999,-9999
,21.11.2017,7.3732023,7.458768,-9999,-9999,-9999,-9999,-9999,-9999
,22.11.2017,8.4507444,8.8705998,-9999,-9999,-9999,-9999,-9999,-9999
,23.11.2017,8.7917634,9.3485754,-9999,-9999,-9999,-9999,-9999,-9999
,24.11.2017,8.539236,8.9518131,-9999,-9999,-9999,-9999,-9999,-9999
,25.11.2017,10.327014,10.9845405,-9999,-9999,-9999,-9999,-9999,-9999
,26.11.2017,10.0082214,10.3596678,-9999,-9999,-9999,-9999,-9999,-9999
,27.11.2017,9.4695363,9.9681786,-9999,-9999,-9999,-9999,-9999,-9999
,28.11.2017,5.8695309,5.5337517,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.2017,4.6998909,4.6863918,-9999,-9999,-9999,-9999,-9999,-9999
,30.11.2017,10.2803778,10.567062,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.2017,5.7560832,6.0956568,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.2017,9.5653746,10.0318284,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.2017,6.8375079,6.5374164,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.2017,9.1845864,9.3624039,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.2017,10.1108898,10.2870279,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.2017,10.0773432,10.4231727,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.2017,7.8934302,8.3704617,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.2017,8.5374387,8.6257665,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.2017,10.0880442,10.2219228,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.2017,10.0586862,10.1904705,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.2017,9.5296122,9.8062893,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.2017,9.5713443,9.7083144,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.2017,8.1107883,8.6224752,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.2017,6.850188,6.4722438,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.2017,9.5481162,9.6958611,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.2017,6.5778102,6.7360266,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.2017,4.9603914,4.4821845,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.2017,7.5331953,7.8858756,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.2017,8.838477,8.9074539,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.2017,9.1224306,9.2029698,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.2017,7.0118262,7.0116669,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.2017,9.4013118,10.1130462,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.2017,7.2899604,7.63164,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.2017,9.210024,9.9601353,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.2017,6.6107718,6.5846205,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.2017,4.7391858,4.7785419,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.2017,4.9190472,5.054904,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.2017,9.3343851,9.3785022,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.2017,6.1126515,6.2430714,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.2017,6.2208747,6.0080508,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.2017,4.6644012,4.6736982,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.2018,7.1539749,17.83428591,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.2018,10.1038878,15.24173052,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.2018,9.7705359,10.1878371,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.2018,10.0124172,10.1871396,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.2018,5.3873361,5.0616891,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.2018,5.0471109,5.1757434,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.2018,9.7400385,11.321775,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.2018,3.6266598,5.463754839,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.2018,8.0099235,11.26084881,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.2018,2.1657861,2.1697803,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.2018,10.3536648,10.622511,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.2018,4.1509494,4.1361426,-9999,-9999,-9999,-9999,-9999,-9999
